# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT v_vE
199100000 -336.888 859.838 279.784 522.949
199200000 -327.463 850.421 276.72 522.958
199300000 -323.966 846.773 275.533 522.807
199400000 -326.701 849.326 276.364 522.625
199500000 -335.059 857.729 279.098 522.67
199600000 -326.713 849.594 276.451 522.881
199700000 -329.58 852.87 277.517 523.29
199800000 -326.833 850.21 276.652 523.377
199900000 -329.091 852.508 277.399 523.418
200000000 -328.637 852.031 277.244 523.394
200100000 -320.947 844.479 274.787 523.532
200200000 -340.183 863.83 281.083 523.647
200300000 -319.503 843.063 274.326 523.56
200400000 -331.565 855.133 278.253 523.568
200500000 -318.034 841.707 273.885 523.673
200600000 -318.576 842.46 274.13 523.883
200700000 -320.07 843.896 274.597 523.825
200800000 -323.152 846.951 275.591 523.8
200900000 -339.171 862.769 280.738 523.598
201000000 -334.018 857.599 279.056 523.581
201100000 -326.562 850.168 276.638 523.606
201200000 -334.49 858.128 279.228 523.638
201300000 -332.063 855.887 278.499 523.824
201400000 -317.683 841.627 273.859 523.944
201500000 -327.507 851.38 277.032 523.873
201600000 -327.106 850.851 276.86 523.745
201700000 -320.39 844.178 274.689 523.788
201800000 -336.558 860.342 279.948 523.784
201900000 -316.279 840.092 273.359 523.814
202000000 -330.149 853.88 277.846 523.731
202100000 -343.929 867.547 282.293 523.618
202200000 -331.378 854.913 278.182 523.535
202300000 -324.403 848.031 275.943 523.628
202400000 -335.251 858.837 279.459 523.585
202500000 -332.03 855.535 278.384 523.505
202600000 -333.313 856.84 278.809 523.527
202700000 -334.536 858.193 279.249 523.657
202800000 -327.128 850.898 276.876 523.77
202900000 -343.237 867.021 282.122 523.785
203000000 -329.558 853.436 277.701 523.878
203100000 -332.524 856.367 278.655 523.843
203200000 -326.337 850.23 276.658 523.893
203300000 -313.328 837.231 272.428 523.902
203400000 -327.333 851.285 277.001 523.952
203500000 -329.315 853.275 277.649 523.96
203600000 -337.546 861.581 280.352 524.035
203700000 -342.715 866.857 282.069 524.143
203800000 -328.059 852.312 277.336 524.252
203900000 -322.411 846.423 275.419 524.011
204000000 -317.593 841.683 273.877 524.09
204100000 -314.501 838.553 272.859 524.053
204200000 -332.575 856.515 278.703 523.94
204300000 -328.363 852.225 277.307 523.862
204400000 -329.315 853.174 277.616 523.859
204500000 -331.873 855.775 278.463 523.902
204600000 -319.544 843.557 274.487 524.013
204700000 -333.421 858 279.186 524.578
204800000 -326.567 851.42 277.045 524.853
204900000 -327.64 852.54 277.41 524.899
205000000 -333.819 858.641 279.395 524.822
205100000 -327.686 852.481 277.391 524.795
205200000 -332.523 857.239 278.939 524.715
205300000 -320.034 844.964 274.945 524.93
205400000 -343.112 868.085 282.468 524.973
205500000 -328.503 853.674 277.779 525.171
205600000 -330.402 855.539 278.386 525.137
205700000 -336.247 861.353 280.278 525.107
205800000 -327.69 852.817 277.5 525.127
205900000 -325.379 850.564 276.767 525.185
206000000 -327.252 852.377 277.357 525.124
206100000 -332.081 857.272 278.95 525.192
206200000 -331.824 857.269 278.949 525.445
206300000 -337.622 863.072 280.837 525.451
206400000 -325.202 850.632 276.789 525.43
206500000 -336.458 861.921 280.462 525.463
206600000 -325.502 851.247 276.989 525.745
206700000 -334.721 860.431 279.977 525.71
206800000 -324.308 849.82 276.525 525.512
206900000 -319.947 845.812 275.221 525.865
207000000 -317.07 842.974 274.297 525.904
207100000 -321.95 847.93 275.91 525.98
207200000 -307.11 833.182 271.111 526.072
207300000 -323.456 849.701 276.486 526.245
207400000 -324.563 850.771 276.834 526.208
207500000 -325.524 851.938 277.214 526.414
207600000 -330.127 856.636 278.742 526.508
207700000 -328.264 854.643 278.094 526.379
207800000 -324.633 851.075 276.933 526.442
207900000 -327.735 853.937 277.864 526.201
208000000 -315.279 841.478 273.81 526.199
208100000 -328.822 855.219 278.282 526.397
208200000 -330.837 857.238 278.938 526.401
208300000 -330.144 856.781 278.79 526.637
208400000 -333.161 859.719 279.746 526.558
208500000 -338.051 864.536 281.313 526.485
208600000 -334.644 861.201 280.228 526.558
208700000 -337.353 864.059 281.158 526.706
208800000 -315.788 842.615 274.18 526.827
208900000 -326.316 853.243 277.639 526.927
209000000 -315.513 842.585 274.17 527.071
209100000 -322.589 849.779 276.511 527.19
209200000 -316.978 844.137 274.676 527.159
209300000 -338.36 865.785 281.719 527.425
209400000 -331.154 858.828 279.456 527.673
209500000 -322.056 849.936 276.563 527.881
209600000 -313.852 841.872 273.939 528.02
209700000 -331.725 859.772 279.763 528.047
209800000 -320.051 848.033 275.943 527.983
209900000 -319.852 847.844 275.882 527.992
210000000 -329.07 857.277 278.951 528.207
210100000 -317.927 846.147 275.33 528.221
210200000 -328.484 856.745 278.778 528.261
210300000 -320.439 848.756 276.179 528.318
210400000 -313.599 841.816 273.92 528.217
210500000 -324.243 852.383 277.359 528.14
210600000 -331.818 860.009 279.84 528.191
210700000 -340.589 868.911 282.737 528.322
210800000 -324.448 852.843 277.508 528.395
210900000 -330.724 859.191 279.574 528.467
211000000 -324.287 852.642 277.443 528.355
211100000 -318.494 846.928 275.584 528.434
211200000 -308.262 836.706 272.257 528.444
211300000 -323.557 851.797 277.168 528.24
211400000 -318.826 847.023 275.615 528.197
211500000 -337.256 865.5 281.627 528.244
211600000 -316.307 844.512 274.797 528.204
211700000 -328.605 856.661 278.751 528.055
211800000 -322.192 850.131 276.626 527.94
211900000 -312.614 840.682 273.551 528.068
212000000 -312.783 840.923 273.63 528.14
212100000 -330.305 858.476 279.341 528.171
212200000 -319.654 847.779 275.861 528.125
212300000 -335.574 863.683 281.036 528.109
212400000 -334.371 862.284 280.58 527.913
212500000 -323.888 851.698 277.136 527.81
212600000 -330.224 858.084 279.214 527.86
212700000 -316.584 844.34 274.742 527.756
212800000 -330.887 858.865 279.468 527.979
212900000 -322.642 850.637 276.791 527.995
213000000 -322.59 850.666 276.8 528.076
213100000 -326.978 855.321 278.315 528.342
213200000 -326.353 854.743 278.127 528.39
213300000 -328.824 857.088 278.89 528.264
213400000 -335.825 864.122 281.178 528.297
213500000 -329.295 857.614 279.061 528.319
213600000 -320.414 848.786 276.188 528.372
213700000 -335.169 863.516 280.981 528.347
213800000 -332.976 861.392 280.29 528.416
213900000 -345.287 873.818 284.333 528.531
214000000 -333.475 862.197 280.552 528.722
214100000 -332.394 861.049 280.179 528.655
214200000 -312.416 841.158 273.706 528.742
214300000 -320.899 849.601 276.454 528.702
214400000 -318.481 847.383 275.732 528.901
214500000 -335.54 864.309 281.239 528.769
214600000 -319.433 848.119 275.971 528.686
214700000 -316.272 844.887 274.92 528.615
214800000 -337.507 866.271 281.878 528.764
214900000 -325.282 854.004 277.886 528.723
215000000 -325.815 854.528 278.057 528.713
215100000 -325.165 853.874 277.844 528.709
215200000 -341.896 870.705 283.32 528.809
215300000 -322.739 851.698 277.136 528.959
215400000 -335.568 864.745 281.381 529.177
215500000 -327.4 857.265 278.947 529.865
215600000 -319.082 849.094 276.289 530.012
215700000 -326.403 856.408 278.669 530.006
215800000 -312.108 842.149 274.029 530.041
215900000 -306.987 837.002 272.354 530.015
216000000 -320.784 850.88 276.869 530.095
216100000 -329.068 859.244 279.591 530.176
216200000 -328.716 858.723 279.422 530.008
216300000 -318.237 848.155 275.983 529.918
216400000 -318.011 848.068 275.955 530.057
216500000 -312.637 842.58 274.169 529.943
216600000 -315.217 845.182 275.015 529.964
216700000 -320.137 850.132 276.626 529.995
216800000 -317.166 847.412 275.741 530.247
216900000 -312.82 843.066 274.327 530.246
217000000 -327.286 857.306 278.961 530.02
217100000 -328.939 858.845 279.461 529.906
217200000 -326.334 856.316 278.638 529.982
217300000 -318.876 849.058 276.277 530.183
217400000 -321.983 852.261 277.319 530.278
217500000 -318.123 848.198 275.997 530.076
217600000 -319.592 849.694 276.484 530.102
217700000 -335.705 865.69 281.689 529.985
217800000 -336.446 866.522 281.959 530.076
217900000 -319.253 849.47 276.411 530.217
218000000 -326.069 856.373 278.657 530.304
218100000 -326.166 856.539 278.711 530.372
218200000 -319.473 850.011 276.587 530.538
218300000 -323.275 854.129 277.927 530.854
218400000 -328.676 859.726 279.748 531.05
218500000 -311.65 842.682 274.202 531.032
218600000 -316.89 847.931 275.91 531.04
218700000 -321.912 852.922 277.534 531.01
218800000 -330.728 861.722 280.397 530.994
218900000 -322.671 853.615 277.76 530.944
219000000 -331.828 862.701 280.716 530.873
219100000 -319.832 850.51 276.749 530.679
219200000 -333.807 864.626 281.343 530.819
219300000 -323.523 854.448 278.031 530.925
219400000 -328.632 859.686 279.735 531.053
219500000 -312.353 843.556 274.487 531.204
219600000 -325.688 856.931 278.838 531.242
219700000 -318.637 849.988 276.579 531.351
219800000 -328.167 859.451 279.658 531.284
219900000 -327.136 858.282 279.278 531.146
220000000 -319.26 850.702 276.812 531.442
220100000 -322.235 853.963 277.873 531.729
220200000 -328.154 859.978 279.83 531.824
220300000 -308.633 840.322 273.434 531.689
220400000 -310.583 842.235 274.057 531.652
220500000 -325.756 857.406 278.993 531.651
220600000 -311.088 842.834 274.251 531.746
220700000 -328.467 860.043 279.851 531.577
220800000 -326.657 857.794 279.119 531.137
220900000 -314.8 845.781 275.21 530.98
221000000 -304.823 835.988 272.024 531.164
221100000 -325.221 856.394 278.664 531.173
221200000 -339.17 870.603 283.287 531.432
221300000 -321.155 852.616 277.435 531.461
221400000 -330.011 861.486 280.321 531.475
221500000 -322.499 854.007 277.887 531.508
221600000 -329.343 860.78 280.091 531.437
221700000 -325.789 857.341 278.972 531.551
221800000 -326.149 857.701 279.089 531.552
221900000 -302.661 834.305 271.476 531.644
222000000 -315.869 847.557 275.788 531.688
222100000 -323.922 855.621 278.412 531.699
222200000 -328.854 860.416 279.973 531.562
222300000 -324.793 856.504 278.7 531.711
222400000 -323.114 855.167 278.265 532.053
222500000 -324.455 856.703 278.764 532.247
222600000 -331.533 863.865 281.095 532.332
222700000 -326.259 858.509 279.352 532.25
222800000 -315.509 847.706 275.837 532.197
222900000 -316.588 848.679 276.153 532.091
223000000 -329.326 861.297 280.259 531.971
223100000 -320.677 852.642 277.443 531.965
223200000 -328.013 860 279.837 531.987
223300000 -319.414 851.618 277.11 532.204
223400000 -326.896 859.124 279.552 532.227
223500000 -332.589 864.764 281.387 532.175
223600000 -324.283 856.492 278.696 532.209
223700000 -317.702 850.047 276.599 532.345
223800000 -305.063 837.422 272.491 532.359
223900000 -307.011 839.601 273.2 532.591
224000000 -331.312 863.996 281.137 532.684
224100000 -323.064 855.835 278.482 532.771
224200000 -315.387 848.243 276.011 532.855
224300000 -315.482 848.45 276.079 532.968
224400000 -315.459 848.318 276.036 532.859
224500000 -317.289 850.349 276.697 533.06
224600000 -314.874 848.136 275.977 533.261
224700000 -326.19 859.657 279.726 533.467
224800000 -314.934 848.594 276.126 533.66
224900000 -310.913 844.942 274.938 534.029
225000000 -323.103 857.221 278.933 534.118
225100000 -323.618 857.938 279.166 534.32
225200000 -304.896 839.259 273.088 534.363
225300000 -318.179 852.532 277.407 534.353
225400000 -339.603 874.015 284.397 534.411
225500000 -328.039 862.378 280.611 534.338
225600000 -323.604 857.933 279.165 534.329
225700000 -329.064 863.479 280.969 534.415
225800000 -329.21 863.553 280.993 534.343
225900000 -311.542 845.894 275.247 534.352
226000000 -312.056 846.302 275.38 534.246
226100000 -315.934 850.194 276.646 534.26
226200000 -311.1 845.702 275.185 534.603
226300000 -310.676 845.334 275.065 534.657
226400000 -317.051 851.619 277.11 534.568
226500000 -325.619 860.287 279.931 534.668
226600000 -339.863 875.186 284.779 535.323
226700000 -328.932 864.728 281.376 535.795
226800000 -321.191 857.072 278.884 535.88
226900000 -333.142 868.958 282.752 535.815
227000000 -325.025 860.686 280.06 535.661
227100000 -307.113 842.695 274.206 535.583
227200000 -300.983 836.71 272.259 535.727
227300000 -327.319 863.274 280.903 535.955
227400000 -317.436 853.547 277.738 536.112
227500000 -312.535 848.673 276.151 536.138
227600000 -314.203 850.491 276.743 536.289
227700000 -308.273 844.713 274.863 536.439
227800000 -319.039 855.531 278.383 536.493
227900000 -317.977 854.631 278.09 536.654
228000000 -313.668 850.383 276.708 536.715
228100000 -321.837 858.667 279.404 536.83
228200000 -316.347 853.36 277.677 537.013
228300000 -332.895 869.855 283.044 536.96
228400000 -312.871 849.614 276.458 536.743
228500000 -307.556 844.136 274.675 536.58
228600000 -323.691 860.091 279.867 536.4
228700000 -338.209 874.557 284.574 536.348
228800000 -324.607 860.961 280.15 536.354
228900000 -315.586 852.017 277.24 536.431
229000000 -317.733 854.265 277.971 536.532
229100000 -308.744 845.336 275.066 536.592
229200000 -322.972 859.641 279.72 536.669
229300000 -315.014 851.504 277.073 536.49
229400000 -312.511 849.145 276.305 536.634
229500000 -306.262 843 274.305 536.737
229600000 -315.382 852.234 277.31 536.852
229700000 -321.811 858.72 279.421 536.91
229800000 -314.75 851.791 277.166 537.04
229900000 -327.274 864.609 281.337 537.334
230000000 -314.198 851.721 277.143 537.523
230100000 -314.888 852.451 277.381 537.563
230200000 -313.065 850.661 276.799 537.597
230300000 -314.88 852.548 277.412 537.668
230400000 -319.161 856.822 278.803 537.66
230500000 -319.254 856.815 278.801 537.561
230600000 -315.716 853.354 277.675 537.638
230700000 -309.371 847.153 275.657 537.783
230800000 -321.645 859.442 279.656 537.797
230900000 -319.269 856.843 278.81 537.573
231000000 -321.187 858.678 279.407 537.491
231100000 -323.243 860.731 280.075 537.488
231200000 -323.86 861.144 280.21 537.284
231300000 -321.529 858.973 279.503 537.444
231400000 -316.154 853.562 277.742 537.408
231500000 -322.647 860.117 279.875 537.47
231600000 -323.78 861.19 280.225 537.41
231700000 -314.062 851.58 277.098 537.518
231800000 -310.802 848.364 276.051 537.563
231900000 -313.705 851.388 277.035 537.683
232000000 -315.227 853.035 277.571 537.808
232100000 -313.671 851.48 277.065 537.809
232200000 -320.705 858.459 279.336 537.753
232300000 -318.648 856.382 278.66 537.734
232400000 -311.056 848.824 276.201 537.769
232500000 -329.655 867.396 282.244 537.741
232600000 -313.776 851.735 277.148 537.959
232700000 -318.541 856.784 278.791 538.243
232800000 -306.298 844.782 274.885 538.484
232900000 -305.795 844.354 274.746 538.559
233000000 -324.592 863.137 280.858 538.544
233100000 -328.431 866.762 282.037 538.331
233200000 -320.139 858.37 279.307 538.231
233300000 -324.702 862.846 280.763 538.144
233400000 -325.723 863.9 281.106 538.178
233500000 -327.768 865.901 281.757 538.133
233600000 -318.074 856.019 278.542 537.946
233700000 -313.646 851.57 277.094 537.924
233800000 -316.802 854.744 278.127 537.942
233900000 -327.766 865.8 281.724 538.034
234000000 -320.046 858 279.186 537.954
234100000 -334.796 872.788 283.998 537.992
234200000 -329.799 867.293 282.21 537.494
234300000 -321.311 858.767 279.436 537.456
234400000 -323.172 860.835 280.109 537.663
234500000 -312.625 850.328 276.69 537.703
234600000 -307.066 844.858 274.91 537.792
234700000 -304.468 842.244 274.059 537.775
234800000 -311.95 849.685 276.481 537.735
234900000 -319.643 857.339 278.972 537.697
235000000 -308.268 845.962 275.269 537.693
235100000 -314.401 852.112 277.271 537.712
235200000 -317.971 855.601 278.406 537.63
235300000 -301.278 838.978 272.997 537.7
235400000 -318.286 856.063 278.556 537.777
235500000 -321.084 859.108 279.547 538.024
235600000 -318.731 856.782 278.79 538.051
235700000 -308.331 846.439 275.425 538.108
235800000 -321.956 859.973 279.829 538.017
235900000 -315.114 853.109 277.595 537.996
236000000 -330.974 868.92 282.74 537.946
236100000 -308.049 846.271 275.37 538.222
236200000 -325.406 863.719 281.047 538.313
236300000 -321.312 859.517 279.68 538.205
236400000 -312.242 850.434 276.725 538.192
236500000 -309.128 847.213 275.677 538.085
236600000 -329.078 867.088 282.144 538.01
236700000 -312.779 850.644 276.793 537.865
236800000 -314.823 852.76 277.481 537.937
236900000 -321.785 859.682 279.734 537.897
237000000 -315.065 852.942 277.541 537.877
237100000 -329.353 867.255 282.198 537.902
237200000 -334.916 872.851 284.019 537.935
237300000 -327.42 865.51 281.63 538.09
237400000 -311.02 849.064 276.279 538.044
237500000 -305.436 843.398 274.435 537.963
237600000 -310.985 848.964 276.246 537.979
237700000 -319.254 857.263 278.947 538.009
237800000 -313.057 851.056 276.927 537.999
237900000 -316.191 854.38 278.009 538.189
238000000 -321.136 859.364 279.63 538.229
238100000 -317.862 856.314 278.638 538.452
238200000 -326.324 864.851 281.416 538.527
238300000 -327.236 865.79 281.721 538.554
238400000 -304.798 843.307 274.405 538.509
238500000 -321.461 860.034 279.848 538.573
238600000 -325.933 864.998 281.463 539.065
238700000 -320.396 859.523 279.682 539.126
238800000 -317.987 857.035 278.873 539.049
238900000 -315.624 854.695 278.111 539.072
239000000 -310.511 849.632 276.464 539.122
239100000 -332.04 871.122 283.456 539.082
239200000 -330.019 869.093 282.796 539.074
239300000 -309.799 848.909 276.228 539.11
239400000 -310.463 849.523 276.428 539.06
239500000 -314.221 853.372 277.68 539.15
239600000 -326.916 866.081 281.816 539.165
239700000 -323.048 862.18 280.547 539.132
239800000 -300.761 840.053 273.347 539.292
239900000 -309.325 848.928 276.234 539.603
240000000 -305.217 844.737 274.871 539.52
240100000 -320.675 860.267 279.924 539.592
240200000 -315.939 855.401 278.341 539.462
240300000 -314.662 854.217 277.956 539.555
240400000 -330.03 869.619 282.967 539.59
240500000 -311.336 850.851 276.86 539.515
240600000 -324.987 864.574 281.325 539.587
240700000 -321.048 860.681 280.059 539.633
240800000 -306.852 846.175 275.339 539.323
240900000 -325.76 864.998 281.464 539.238
241000000 -320.916 860.112 279.874 539.196
241100000 -319.445 858.71 279.417 539.265
241200000 -312.056 851.091 276.938 539.035
241300000 -304.468 843.283 274.398 538.814
241400000 -334.655 873.615 284.267 538.96
241500000 -312.871 851.893 277.199 539.023
241600000 -310.502 849.634 276.464 539.132
241700000 -313.336 852.532 277.407 539.195
241800000 -314.894 853.935 277.864 539.041
241900000 -307.696 846.672 275.5 538.976
242000000 -316.624 855.615 278.41 538.991
242100000 -314.729 853.731 277.797 539.001
242200000 -321.665 860.654 280.05 538.989
242300000 -326.34 865.268 281.552 538.929
242400000 -317.991 857.059 278.88 539.068
242500000 -316.486 855.594 278.404 539.108
242600000 -315.767 854.945 278.192 539.178
242700000 -315.726 854.997 278.209 539.271
242800000 -319.8 859.185 279.572 539.385
242900000 -316.12 855.422 278.348 539.303
243000000 -307.389 846.618 275.483 539.229
243100000 -316.27 855.687 278.434 539.417
243200000 -312.003 851.33 277.016 539.328
243300000 -316.176 855.696 278.437 539.52
243400000 -320.674 859.945 279.819 539.271
243500000 -327.297 866.463 281.94 539.166
243600000 -321.626 860.887 280.126 539.261
243700000 -315.56 854.841 278.158 539.281
243800000 -315.981 855.29 278.305 539.31
243900000 -315.776 855.218 278.281 539.442
244000000 -313.121 852.568 277.419 539.447
244100000 -323.056 862.669 280.706 539.613
244200000 -321.505 861.072 280.186 539.568
244300000 -312.176 851.863 277.19 539.687
244400000 -305.021 844.751 274.875 539.73
244500000 -318.746 858.689 279.411 539.943
244600000 -311.131 851.311 277.01 540.179
244700000 -324.249 864.482 281.296 540.233
244800000 -309.663 849.945 276.565 540.282
244900000 -315.216 855.694 278.436 540.477
245000000 -300.216 840.726 273.566 540.51
245100000 -299.755 840.31 273.43 540.555
245200000 -313.881 854.416 278.02 540.535
245300000 -317.56 857.871 279.144 540.311
245400000 -315.557 855.421 278.347 539.864
245500000 -319.37 859.123 279.552 539.753
245600000 -316.746 856.482 278.693 539.737
245700000 -319.904 859.885 279.8 539.981
245800000 -335.381 875.562 284.901 540.18
245900000 -321.043 861.237 280.24 540.194
246000000 -336.304 876.592 285.236 540.288
246100000 -307.665 847.993 275.93 540.328
246200000 -310.755 851.017 276.914 540.262
246300000 -320.167 860.189 279.899 540.022
246400000 -321.05 860.797 280.097 539.747
246500000 -315.102 854.62 278.087 539.519
246600000 -303.222 842.766 274.229 539.544
246700000 -314.467 854.117 277.923 539.65
246800000 -311.93 851.54 277.085 539.611
246900000 -330.174 869.841 283.04 539.668
247000000 -302.722 842.644 274.19 539.921
247100000 -306.048 846.108 275.317 540.061
247200000 -325.191 864.996 281.463 539.804
247300000 -320.423 860.215 279.907 539.792
247400000 -313.067 852.809 277.497 539.742
247500000 -319.215 858.924 279.487 539.709
247600000 -312.263 851.974 277.226 539.712
247700000 -306.786 846.488 275.44 539.702
247800000 -311.089 850.849 276.86 539.76
247900000 -319.329 859.147 279.56 539.818
248000000 -325.77 865.584 281.654 539.814
248100000 -322.8 862.672 280.707 539.872
248200000 -325.968 865.822 281.732 539.854
248300000 -303.579 843.486 274.464 539.907
248400000 -327.392 866.705 282.019 539.313
248500000 -323.601 862.725 280.724 539.124
248600000 -317.192 856.203 278.602 539.011
248700000 -315.603 854.742 278.126 539.139
248800000 -310.431 849.742 276.499 539.311
248900000 -316.641 856.22 278.607 539.579
249000000 -329.828 869.52 282.935 539.692
249100000 -327.182 866.714 282.022 539.532
249200000 -316.357 855.912 278.507 539.555
249300000 -309.382 848.962 276.245 539.58
249400000 -316.259 855.959 278.522 539.7
249500000 -318.733 858.555 279.367 539.821
249600000 -316.359 856.058 278.554 539.699
249700000 -316.857 856.5 278.698 539.643
249800000 -318.001 857.611 279.06 539.61
249900000 -316.259 855.939 278.516 539.679
250000000 -319.922 859.715 279.745 539.794
250100000 -317.793 857.696 279.088 539.904
250200000 -313.656 853.466 277.711 539.811
250300000 -305.638 845.497 275.118 539.859
250400000 -311.789 851.455 277.057 539.665
250500000 -310.437 849.977 276.576 539.54
250600000 -316.59 856.071 278.559 539.481
250700000 -314.689 854.327 277.991 539.638
250800000 -315.39 855.143 278.257 539.752
250900000 -323.703 863.325 280.919 539.622
251000000 -312.951 852.658 277.448 539.707
251100000 -305.79 845.621 275.158 539.831
251200000 -309.91 849.79 276.515 539.88
251300000 -316.273 856.151 278.585 539.878
251400000 -314.017 854.033 277.895 540.015
251500000 -315.42 855.663 278.426 540.243
251600000 -307.762 848.303 276.031 540.541
251700000 -297.689 838.229 272.753 540.54
251800000 -296.589 837.103 272.387 540.514
251900000 -310.236 850.646 276.794 540.411
252000000 -305.999 846.293 275.377 540.294
252100000 -313.123 853.426 277.698 540.303
252200000 -311.663 852.013 277.238 540.35
252300000 -313.352 853.414 277.694 540.063
252400000 -312.136 852.142 277.28 540.006
252500000 -315.586 855.664 278.426 540.077
252600000 -302.081 842.069 274.002 539.988
252700000 -300.999 841.315 273.757 540.316
252800000 -313.725 854.079 277.911 540.355
252900000 -307.542 847.92 275.907 540.378
253000000 -323.262 863.683 281.036 540.421
253100000 -315.163 855.614 278.41 540.45
253200000 -314.814 855.123 278.25 540.309
253300000 -318.468 858.599 279.381 540.131
253400000 -319.103 859.232 279.587 540.129
253500000 -321.661 861.907 280.458 540.246
253600000 -302.284 842.537 274.155 540.253
253700000 -318.507 858.647 279.397 540.14
253800000 -304.114 844.139 274.676 540.025
253900000 -312.855 853.011 277.563 540.157
254000000 -301.41 841.568 273.84 540.158
254100000 -317.152 857.408 278.994 540.257
254200000 -313.036 853.517 277.728 540.482
254300000 -314.635 855.061 278.23 540.427
254400000 -316.64 856.913 278.833 540.273
254500000 -314.856 855.241 278.289 540.386
254600000 -304.885 845.309 275.057 540.424
254700000 -308.655 849.175 276.315 540.52
254800000 -313.096 853.813 277.824 540.717
254900000 -309.894 850.667 276.8 540.773
255000000 -322.337 863.384 280.938 541.047
255100000 -311.104 852.326 277.34 541.222
255200000 -318.709 859.845 279.787 541.136
255300000 -322.042 863.1 280.846 541.057
255400000 -310.166 851.163 276.962 540.997
255500000 -304.198 845.137 275.001 540.939
255600000 -307.895 848.937 276.237 541.042
255700000 -309.716 850.784 276.838 541.067
255800000 -311.014 851.998 277.234 540.985
255900000 -313.11 853.841 277.833 540.731
256000000 -306.813 847.835 275.879 541.022
256100000 -309.749 850.708 276.814 540.959
256200000 -314.177 854.743 278.127 540.566
256300000 -324.666 865.144 281.511 540.478
256400000 -321.027 861.334 280.271 540.307
256500000 -326.212 866.446 281.935 540.234
256600000 -323.04 863.235 280.89 540.195
256700000 -304.637 844.943 274.938 540.306
256800000 -325.573 865.899 281.757 540.326
256900000 -325.268 865.797 281.723 540.529
257000000 -308.226 849.06 276.277 540.833
257100000 -311.24 852.434 277.375 541.194
257200000 -300.069 841.192 273.717 541.123
257300000 -316.378 857.478 279.017 541.1
257400000 -321.375 862.62 280.69 541.245
257500000 -326.362 867.389 282.242 541.027
257600000 -324.322 865.471 281.617 541.148
257700000 -318.017 859.287 279.605 541.271
257800000 -314.793 856.162 278.588 541.369
257900000 -301.271 842.595 274.174 541.324
258000000 -309.679 851.023 276.916 541.344
258100000 -315.72 857.195 278.924 541.475
258200000 -318.467 859.895 279.803 541.428
258300000 -308.745 850.265 276.67 541.52
258400000 -322.631 864.149 281.187 541.518
258500000 -313.713 855.291 278.305 541.578
258600000 -321.604 863.095 280.844 541.491
258700000 -315.825 857.286 278.954 541.461
258800000 -322.769 864.444 281.283 541.675
258900000 -311.106 852.709 277.465 541.603
259000000 -299.306 840.84 273.603 541.534
259100000 -316.169 857.633 279.067 541.464
259200000 -320.044 861.545 280.34 541.501
259300000 -323.66 865.207 281.532 541.547
259400000 -311.423 852.754 277.479 541.331
259500000 -312.51 853.89 277.849 541.38
259600000 -319.088 860.56 280.02 541.472
259700000 -310.119 851.502 277.072 541.384
259800000 -305.589 847.037 275.619 541.447
259900000 -314.771 856.376 278.658 541.605
260000000 -310.292 852.212 277.303 541.919
260100000 -319.076 861.105 280.197 542.03
260200000 -327.377 869.566 282.95 542.188
260300000 -315.443 857.563 279.044 542.121
260400000 -315.226 857.297 278.958 542.071
260500000 -320.418 862.72 280.722 542.302
260600000 -319.622 862.14 280.533 542.518
260700000 -327.456 870.095 283.122 542.64
260800000 -325.392 868.054 282.458 542.661
260900000 -304.702 847.387 275.733 542.685
261000000 -322.407 865.263 281.55 542.856
261100000 -312.034 855.332 278.318 543.298
261200000 -322.034 865.313 281.566 543.28
261300000 -310.132 853.347 277.672 543.215
261400000 -312.302 855.538 278.385 543.237
261500000 -303.949 847.154 275.657 543.205
261600000 -311.838 854.841 278.158 543.002
261700000 -304.252 847.262 275.692 543.01
261800000 -321.332 864.445 281.284 543.113
261900000 -316.413 859.421 279.649 543.008
262000000 -316.121 859.161 279.564 543.039
262100000 -308.965 852.317 277.337 543.352
262200000 -324.599 868.699 282.668 544.099
262300000 -311.36 855.553 278.39 544.194
262400000 -316.341 860.677 280.057 544.336
262500000 -312.792 857.333 278.969 544.541
262600000 -307.463 851.994 277.232 544.531
262700000 -294.205 838.757 272.925 544.552
262800000 -315.452 860.171 279.893 544.719
262900000 -306.396 851.235 276.985 544.839
263000000 -300.386 845.202 275.022 544.816
263100000 -314.91 859.754 279.757 544.844
263200000 -317.119 861.755 280.408 544.636
263300000 -319.631 863.986 281.134 544.355
263400000 -302.584 846.961 275.594 544.377
263500000 -314.814 859.084 279.539 544.27
263600000 -309.779 854.031 277.895 544.252
263700000 -309.836 853.953 277.869 544.117
263800000 -320.348 864.348 281.252 544
263900000 -321.272 865.542 281.64 544.269
264000000 -319.468 863.922 281.113 544.454
264100000 -305.423 849.889 276.547 544.466
264200000 -309.316 853.996 277.884 544.68
264300000 -327.988 872.669 283.96 544.681
264400000 -308.094 852.951 277.543 544.857
264500000 -303.339 848.6 276.128 545.261
264600000 -302.007 847.265 275.693 545.258
264700000 -311.783 856.752 278.78 544.968
264800000 -313.24 858.354 279.302 545.113
264900000 -308.716 853.84 277.833 545.123
265000000 -312.553 857.593 279.054 545.04
265100000 -304.51 849.632 276.463 545.121
265200000 -310.41 855.505 278.375 545.095
265300000 -304.227 849.423 276.395 545.195
265400000 -316.805 862.074 280.512 545.269
265500000 -311.575 857.088 278.89 545.513
