step,pe,ke,temp
7874000,-15.377917,19.793259,265.60913
7875000,-11.758877,17.093641,229.3825
7876000,-18.579571,21.063667,282.65695
7877000,-14.447109,20.448108,274.39666
7878000,-16.00637,20.320019,272.6778
7879000,-9.8327067,15.556619,208.75693
7880000,-12.496906,18.503472,248.30125
7881000,-12.537087,22.615795,303.48522
7882000,-9.567849,21.96144,294.70432
7883000,-14.396355,25.171732,337.78377
7884000,-13.346044,20.877716,280.16164
7885000,-12.53361,18.553383,248.97102
7886000,-12.328277,18.300386,245.57601
7887000,-10.865651,19.714868,264.55718
7888000,-14.95121,20.863849,279.97556
7889000,-12.313694,21.296708,285.78417
7890000,-16.257291,20.359358,273.20571
7891000,-11.273671,20.916608,280.68354
7892000,-13.071173,25.326858,339.86544
7893000,-14.519471,25.344878,340.10725
7894000,-17.913769,26.188486,351.42777
7895000,-15.383014,26.359686,353.72514
7896000,-17.672771,24.643548,330.69598
7897000,-11.429673,20.653867,277.15777
7898000,-12.779317,26.439251,354.79284
7899000,-11.222836,21.769945,292.13461
7900000,-11.84615,22.811443,306.11066
7901000,-15.310785,28.453712,381.82523
7902000,-10.626487,25.811588,346.37012
7903000,-6.8595576,20.397685,273.72002
7904000,-6.0804442,23.346266,313.28754
7905000,-5.224634,25.65347,344.2483
7906000,-8.1923066,26.907479,361.07606
7907000,-4.5600071,24.343226,326.66592
7908000,-4.1672332,25.821702,346.50583
7909000,-11.58746,30.574734,410.28758
7910000,-7.3809551,28.10258,377.11333
7911000,-9.9786122,31.00812,416.10326
7912000,-0.82345439,22.388001,300.42842
7913000,-12.269771,33.694257,452.149
7914000,-2.4675396,25.474758,341.85014
7915000,-10.880853,27.617677,370.60633
7916000,-4.9091838,22.438431,301.10515
7917000,-6.0740618,23.95,321.38915
7918000,-5.1203921,21.293719,285.74405
7919000,-9.7174783,23.707181,318.13072
7920000,-10.144042,23.353269,313.38152
7921000,-7.283381,17.459406,234.29076
7922000,-9.4921959,21.028733,282.18817
7923000,-10.462891,25.045338,336.08767
7924000,-6.4865285,16.764055,224.95972
7925000,-11.209268,16.767536,225.00644
7926000,-14.65346,19.721504,264.64623
7927000,-15.502678,20.903136,280.50275
7928000,-10.936162,16.711135,224.24959
7929000,-12.099067,18.36947,246.50307
7930000,-14.587258,18.089507,242.74619
7931000,-18.338833,23.456963,314.773
7932000,-13.81232,21.459601,287.97005
7933000,-14.556784,22.277102,298.94025
7934000,-10.391071,17.750326,238.19466
7935000,-14.318799,19.741795,264.91852
7936000,-16.598165,18.082265,242.649
7937000,-16.231331,15.233628,204.42266
7938000,-18.121183,16.686801,223.92304
7939000,-18.470117,18.340699,246.11697
7940000,-20.265941,21.411254,287.32129
7941000,-17.06552,16.614946,222.9588
7942000,-18.487903,17.533856,235.28981
7943000,-18.968214,20.075754,269.39998
7944000,-19.501223,22.476573,301.61697
7945000,-18.698713,20.90739,280.55985
7946000,-19.432767,20.616996,276.663
7947000,-13.317301,16.138091,216.55981
7948000,-13.100145,18.929632,254.01997
7949000,-14.035246,19.204218,257.70468
7950000,-12.9206,20.132356,270.15954
7951000,-14.439281,24.834411,333.25721
7952000,-11.335451,23.932068,321.14851
7953000,-12.432379,22.077454,296.26113
7954000,-11.873478,21.759125,291.98942
7955000,-12.040318,21.014406,281.99591
7956000,-14.080875,22.462466,301.42767
7957000,-10.239247,20.205457,271.14049
7958000,-8.9377055,18.778606,251.99332
7959000,-12.598779,21.431755,287.59639
7960000,-11.239367,20.639079,276.95933
7961000,-14.060494,24.123566,323.71827
7962000,-14.85095,26.276165,352.60435
7963000,-7.6008508,22.845747,306.57099
7964000,-3.0209586,20.386743,273.57319
7965000,-13.751023,24.303498,326.1328
7966000,-13.600068,21.222419,284.78727
7967000,-10.97773,21.384984,286.96877
7968000,-13.943361,23.136797,310.47664
7969000,-10.370395,21.896362,293.83103
7970000,-6.3286588,25.013522,335.66073
7971000,-9.4240097,27.419086,367.94141
7972000,-8.7433764,25.242271,338.73036
7973000,-4.4104998,23.128141,310.36048
7974000,-11.459341,29.451095,395.20928
7975000,-3.5401523,22.855305,306.69925
7976000,-5.062971,22.740903,305.16406
7977000,-5.333553,23.769314,318.96449
7978000,-4.4710065,20.978183,281.50983
7979000,-12.330637,29.771241,399.50538
7980000,-17.584219,31.667819,424.95587
7981000,-13.298948,24.933637,334.58874
7982000,-15.728285,22.436236,301.0757
7983000,-13.744405,21.339969,286.36469
7984000,-9.7347437,20.722226,278.0751
7985000,-10.247452,21.461914,288.0011
7986000,-7.5998398,17.804435,238.92076
7987000,-17.07211,22.730679,305.02687
7988000,-10.378268,19.275841,258.6658
7989000,-13.029244,22.581182,303.02074
7990000,-12.757859,23.099823,309.98048
7991000,-15.160927,24.289181,325.94068
7992000,-17.428394,26.102014,350.2674
7993000,-15.208103,23.899564,320.71233
7994000,-10.507533,20.530032,275.49602
7995000,-12.700925,21.864068,293.39767
7996000,-10.866621,21.817343,292.77065
7997000,-11.806268,21.738177,291.70831
7998000,-14.991437,24.848818,333.45054
7999000,-10.297694,21.302375,285.86021
8000000,-16.149763,25.115337,337.027
8001000,-17.71829,25.94696,348.1867
8002000,-14.891962,24.222137,325.041
8003000,-9.8071144,19.472307,261.30223
8004000,-9.1165195,19.608185,263.12559
8005000,-5.7370157,17.442034,234.05764
8006000,-7.701029,23.138278,310.49651
8007000,-1.0196802,20.22919,271.45897
8008000,-9.6892524,29.075389,390.16763
8009000,-4.5949238,20.862733,279.96059
8010000,-13.158947,30.596655,410.58174
8011000,-11.391905,28.273563,379.40778
8012000,-8.0923597,23.21125,311.47574
8013000,-4.471212,19.103638,256.35499
8014000,-7.1400015,23.50407,315.40514
8015000,0.054335564,24.567564,329.67634
8016000,-0.62873502,26.337211,353.42353
8017000,3.1810372,23.401212,314.02487
8018000,-1.3284773,24.433444,327.87657
8019000,-2.7037116,25.195933,338.10853
8020000,-2.6832319,23.589645,316.55349
8021000,-6.7797559,27.888545,374.24116
8022000,-4.8280499,26.074376,349.89652
8023000,-3.2118287,24.91887,334.39058
8024000,-0.48715258,24.28371,325.86726
8025000,-4.1305454,26.515685,355.81852
8026000,-5.1984274,27.487153,368.8548
8027000,-5.6838633,25.929378,347.95076
8028000,-6.4429658,30.061823,403.40474
8029000,-9.2705225,27.999165,375.72559
8030000,-9.2232601,26.048057,349.54334
8031000,-16.529068,32.206575,432.18554
8032000,-8.128526,24.737739,331.95995
8033000,-7.47404,25.147522,337.4589
8034000,-6.3863547,24.181036,324.48946
8035000,-8.8435413,27.72783,372.0845
8036000,-7.1909992,28.653221,384.50248
8037000,-1.2513458,24.492412,328.66787
8038000,-1.0048735,24.933614,334.58843
8039000,-1.9757567,27.585939,370.18043
8040000,-5.562744,27.756571,372.47017
8041000,-4.3984872,25.98871,348.74695
8042000,-5.6188715,29.135291,390.97145
8043000,-6.9751786,27.354913,367.08025
8044000,-6.9888152,27.451784,368.38019
8045000,-5.5073585,26.902828,361.01365
8046000,-3.5125815,25.74372,345.45938
8047000,-10.341984,30.466899,408.84053
8048000,-4.8988377,24.342928,326.66191
8049000,-5.9790778,23.167945,310.89462
8050000,-5.8865561,19.807386,265.79871
8051000,-6.3368855,22.875222,306.96651
8052000,-3.9460274,19.734026,264.81427
8053000,-11.230106,24.246875,325.37296
8054000,-12.484731,27.711742,371.86861
8055000,-8.8508652,23.313148,312.84312
8056000,-12.943396,25.274346,339.16077
8057000,-16.879112,27.082697,363.42735
8058000,-10.899599,22.35484,299.98342
8059000,-14.55609,27.409359,367.81088
8060000,-3.5183368,16.673165,223.74005
8061000,-17.686436,27.750287,372.38585
8062000,-9.5675383,20.768104,278.69074
8063000,-9.9477496,20.233124,271.51175
8064000,-14.543039,23.228732,311.71032
8065000,-12.655457,23.339705,313.19949
8066000,-14.996243,19.247274,258.28246
8067000,-16.373679,22.051736,295.91601
8068000,-22.153467,28.280223,379.49715
8069000,-16.309879,23.142949,310.5592
8070000,-12.827202,19.534867,262.14172
8071000,-15.213578,25.255335,338.90566
8072000,-14.754411,25.140099,337.35928
8073000,-10.751949,26.497733,355.57761
8074000,-4.9027648,18.867745,253.1895
8075000,-11.701293,26.329228,353.31641
8076000,-8.8626733,22.979772,308.3695
8077000,-12.591759,27.24807,365.64651
8078000,-9.1322222,24.498374,328.74787
8079000,-13.770782,26.867598,360.5409
8080000,-13.518978,27.839702,373.58572
8081000,-10.862208,27.761153,372.53166
8082000,-6.6363572,24.35975,326.88766
8083000,-11.58033,31.884059,427.85764
8084000,-6.820854,29.048646,389.80875
8085000,-7.3004194,27.357018,367.10851
8086000,-11.303037,32.823509,440.46428
8087000,-5.6201618,25.557367,342.95868
8088000,-1.0797144,20.439542,274.28172
8089000,-2.1010041,22.668212,304.18862
8090000,-4.5607842,29.993756,402.49134
8091000,-1.9714436,27.735649,372.18942
8092000,-7.6709239,32.118124,430.9986
8093000,-1.5442679,22.888701,307.1474
8094000,-6.6903098,28.503145,382.48857
8095000,-2.0052913,27.554631,369.76031
8096000,-10.639812,36.742378,493.05226
8097000,-2.0727021,27.329345,366.73716
8098000,-1.1846613,25.14864,337.4739
8099000,-7.100637,30.909247,414.77647
8100000,-9.2451681,33.114218,444.36536
8101000,-3.14517,26.44803,354.91064
8102000,3.0202819,24.151458,324.09255
8103000,5.755019,18.311914,245.7307
8104000,-7.4943612,30.31894,406.85504
8105000,-3.0194495,22.400036,300.58991
8106000,-2.6529112,22.729334,305.00882
8107000,-8.3549679,29.006067,389.23737
8108000,-8.6682678,31.653794,424.76768
8109000,1.1533234,23.869304,320.30628
8110000,-3.9344026,27.932881,374.8361
8111000,-2.6759654,22.772868,305.59301
8112000,-7.5683832,24.66671,331.0068
8113000,-5.646878,20.922925,280.7683
8114000,-7.7940495,23.684834,317.83084
8115000,-12.936555,29.416203,394.74106
8116000,-6.7605394,23.550834,316.03267
8117000,-4.8198935,20.153227,270.4396
8118000,-15.121404,29.851959,400.58854
8119000,-10.451598,23.158277,310.76488
8120000,-1.4358589,17.714887,237.7191
8121000,-13.386589,28.155506,377.82355
8122000,-8.6712742,25.806163,346.29732
8123000,-7.8087012,21.374805,286.83217
8124000,-10.835892,26.592554,356.85003
8125000,-11.022373,22.426558,300.94582
8126000,-14.635865,24.065086,322.93351
8127000,-10.875912,21.01259,281.97155
8128000,-18.169473,25.309722,339.63549
8129000,-16.681969,27.30877,366.46105
8130000,-14.713247,25.388665,340.69483
8131000,-14.664216,24.262199,325.5786
8132000,-13.736099,20.182073,270.82669
8133000,-14.556132,19.914062,267.2302
8134000,-11.121555,19.35702,259.75516
8135000,-15.46224,24.128301,323.7818
8136000,-12.678938,20.858461,279.90326
8137000,-12.420815,21.112616,283.3138
8138000,-14.136861,19.96212,267.8751
8139000,-15.580283,22.214169,298.09574
8140000,-16.039265,21.685393,291.0
8141000,-13.858155,20.875398,280.13054
8142000,-11.31952,20.524433,275.42087
8143000,-11.212997,19.055458,255.70845
8144000,-12.117083,22.976208,308.32166
8145000,-14.168903,24.767688,332.36185
8146000,-9.4346781,20.707232,277.87389
8147000,-10.737228,19.544546,262.27161
8148000,-14.700283,26.067878,349.80932
8149000,-14.084647,24.067231,322.96229
8150000,-9.5918778,19.991459,268.26881
8151000,-12.230246,22.685444,304.41985
8152000,-12.257463,23.975615,321.73288
8153000,-12.574907,23.658161,317.47291
8154000,-14.789065,22.586586,303.09327
8155000,-15.80865,21.547201,289.14558
8156000,-15.516268,18.215549,244.43757
8157000,-14.672538,17.405288,233.56453
8158000,-13.871269,17.307509,232.25242
8159000,-16.585205,19.402925,260.37117
8160000,-18.266601,19.2853,258.79274
8161000,-17.452074,17.440858,234.04186
8162000,-16.835787,15.208562,204.0863
8163000,-21.826514,22.643009,303.85042
8164000,-16.230524,16.353773,219.45408
8165000,-16.17945,17.955562,240.94876
8166000,-21.640528,21.485098,288.31221
8167000,-13.991796,17.100672,229.47684
8168000,-16.329931,22.154512,297.29518
8169000,-16.958186,25.139276,337.34825
8170000,-11.760458,18.368722,246.49303
8171000,-14.447659,23.404384,314.06744
8172000,-11.881156,19.766429,265.24909
8173000,-18.409429,26.647739,357.59057
8174000,-16.403537,24.862415,333.63301
8175000,-14.791401,22.691892,304.50638
8176000,-11.837047,20.336971,272.90529
8177000,-14.554774,25.583771,343.313
8178000,-15.470186,27.075647,363.33274
8179000,-8.1464783,20.306613,272.49791
8180000,-12.128547,22.476946,301.62199
8181000,-8.1403386,19.138689,256.82535
8182000,-10.797667,23.768294,318.9508
8183000,-10.197768,19.893177,266.94995
8184000,-7.3923637,17.613743,236.36183
8185000,-12.400957,21.98763,295.05576
8186000,-10.475232,19.914156,267.23147
8187000,-10.075394,20.898262,280.43735
8188000,-18.021537,26.379,353.98431
8189000,-14.848265,23.050551,309.31928
8190000,-13.425872,20.40812,273.86005
8191000,-14.183189,21.99674,295.17802
8192000,-11.624943,21.563088,289.35876
8193000,-7.5556183,19.086356,256.12307
8194000,-11.963619,24.650694,330.79188
8195000,-13.337912,21.136388,283.6328
8196000,-9.5123363,16.92278,227.08968
8197000,-7.5959355,15.945804,213.97947
8198000,-12.719709,22.3849,300.3868
8199000,-10.492403,20.44851,274.40205
8200000,-14.1254,21.609587,289.98274
8201000,-12.051722,17.474588,234.49449
8202000,-17.159591,23.450295,314.68352
8203000,-13.715866,19.413194,260.50897
8204000,-17.744606,24.038239,322.57324
8205000,-14.838382,22.65631,304.0289
8206000,-11.654425,19.931907,267.46966
8207000,-18.721126,25.278146,339.21176
8208000,-11.09218,16.394545,220.0012
8209000,-16.699605,26.608647,357.06598
8210000,-16.16674,21.594923,289.78597
8211000,-15.144881,21.28856,285.67484
8212000,-16.417614,25.943925,348.14597
8213000,-12.003776,20.345194,273.01564
8214000,-12.105708,21.007877,281.9083
8215000,-17.921956,22.11029,296.70177
8216000,-15.600035,21.841675,293.09717
8217000,-17.838466,22.779346,305.67994
8218000,-13.030039,18.475614,247.92742
8219000,-11.889336,17.465044,234.36641
8220000,-12.823186,19.461816,261.16144
8221000,-13.19091,21.300452,285.83441
8222000,-16.268232,22.413946,300.77658
8223000,-12.26523,19.782177,265.46041
8224000,-11.471098,22.655499,304.01802
8225000,-12.348882,20.505188,275.16263
8226000,-9.0716437,17.608644,236.29341
8227000,-7.0100562,19.416095,260.5479
8228000,-11.622182,21.324772,286.16077
8229000,-11.162316,25.780423,345.95191
8230000,-13.265524,25.474631,341.84844
8231000,-10.792534,24.649298,330.77315
8232000,-12.623059,27.982336,375.49975
8233000,-12.528369,22.809376,306.08292
8234000,-15.404415,20.144052,270.31648
8235000,-15.52617,23.19573,311.26747
8236000,-19.886093,24.486493,328.58844
8237000,-16.390911,21.40964,287.29962
8238000,-19.012703,19.662672,263.85675
8239000,-19.622221,21.091566,283.03134
8240000,-16.532199,18.610438,249.73665
8241000,-20.844453,21.590315,289.72413
8242000,-20.554186,22.747022,305.24618
8243000,-21.609139,23.268968,312.25026
8244000,-18.77935,20.40376,273.80155
8245000,-14.551506,14.560379,195.38821
8246000,-19.402138,19.246108,258.26681
8247000,-18.261668,21.173291,284.12801
8248000,-13.468335,17.503127,234.87746
8249000,-12.234643,15.893835,213.28209
8250000,-15.447777,19.601385,263.03434
8251000,-14.184447,19.814301,265.8915
8252000,-18.184788,22.510202,302.06825
8253000,-17.623103,23.112202,310.14659
8254000,-15.265808,21.850494,293.21552
8255000,-16.867256,25.089405,336.67902
8256000,-13.741114,20.643695,277.02127
8257000,-17.296962,23.630765,317.10528
8258000,-13.640489,19.735864,264.83893
8259000,-15.208428,22.212039,298.06716
8260000,-17.274518,21.36837,286.74581
8261000,-16.40097,19.830734,266.11201
8262000,-10.130595,15.03252,201.72395
8263000,-17.949492,23.389894,313.87299
8264000,-12.998343,16.878941,226.50139
8265000,-16.304677,21.53351,288.96185
8266000,-13.843709,20.709376,277.90266
8267000,-17.007074,22.054301,295.95044
8268000,-14.317867,20.966822,281.35737
8269000,-17.046327,24.48645,328.58786
8270000,-15.65709,23.834067,319.83342
8271000,-10.816173,22.048059,295.86667
8272000,-4.4355146,16.968665,227.70542
8273000,-11.831134,25.901947,347.58266
8274000,-6.6657652,22.666791,304.16954
8275000,-8.7367597,24.944451,334.73386
8276000,-13.516503,28.890823,387.6909
8277000,-11.057096,26.951885,361.67196
8278000,-5.9298054,20.900842,280.47198
8279000,-9.6119522,20.941318,281.01512
8280000,-7.3285266,21.534563,288.97598
8281000,-11.406892,24.471675,328.3896
8282000,-6.7098443,22.763796,305.47127
8283000,-15.72779,35.799899,480.40497
8284000,-11.618369,28.045087,376.34182
8285000,-12.765589,31.605348,424.11758
8286000,-12.349237,29.299308,393.17243
8287000,-8.2465827,24.946013,334.75481
8288000,-15.567164,30.1283,404.29681
8289000,-10.034382,23.829151,319.76746
8290000,-8.7661936,23.770187,318.97621
8291000,-9.4448772,23.687459,317.86606
8292000,-8.7713158,25.828257,346.5938
8293000,-7.5122275,22.529886,302.3324
8294000,-12.738631,25.188687,338.01131
8295000,-14.728266,26.24362,352.16763
8296000,-7.5521031,20.256652,271.82747
8297000,-14.406798,29.044072,389.74738
8298000,-13.360042,24.267021,325.64331
8299000,-13.246455,22.262033,298.73803
8300000,-6.5153501,16.112428,216.21543
8301000,-16.248987,23.60055,316.69982
8302000,-12.535429,22.675355,304.28446
8303000,-17.840037,28.010477,375.87738
8304000,-14.964495,20.869868,280.05634
8305000,-13.016644,18.575043,249.26169
8306000,-20.145705,24.096304,323.35242
8307000,-17.72028,20.408245,273.86173
8308000,-17.459562,24.90978,334.26861
8309000,-13.249717,22.317163,299.47783
8310000,-9.4745783,17.411398,233.64654
8311000,-14.299196,20.822406,279.41942
8312000,-17.053015,21.529849,288.91272
8313000,-20.20482,22.562286,302.76718
8314000,-14.580252,22.302107,299.2758
8315000,-12.298208,20.07362,269.37134
8316000,-15.290542,21.736004,291.67915
8317000,-8.1336448,16.074925,215.71217
8318000,-10.66682,21.098364,283.12255
8319000,-13.479217,20.082132,269.48557
8320000,-16.937806,23.467432,314.91348
8321000,-15.380476,23.881192,320.46581
8322000,-13.033867,23.162711,310.82438
8323000,-4.8071491,17.284536,231.94414
8324000,-13.376355,23.805123,319.44502
8325000,-15.271029,23.6349,317.16076
8326000,-18.082144,25.43257,341.284
8327000,-14.580978,25.691722,344.76162
8328000,-12.648278,25.128278,337.20066
8329000,-16.469305,27.938763,374.91505
8330000,-14.17387,25.495765,342.13204
8331000,-9.5973153,18.645009,250.20056
8332000,-16.229235,28.966073,388.70069
8333000,-12.775791,26.024147,349.22248
8334000,-16.253792,26.575134,356.61627
8335000,-15.499996,27.743492,372.29467
8336000,-13.922944,22.653224,303.98748
8337000,-14.719656,23.616892,316.91911
8338000,-17.505061,25.472099,341.81445
8339000,-13.234813,20.355245,273.15051
8340000,-14.822544,24.332206,326.51804
8341000,-10.449829,19.649276,263.67699
8342000,-7.4827673,21.404689,287.23318
8343000,-7.4903575,21.328786,286.21463
8344000,-11.215489,26.869589,360.56761
8345000,-5.6767831,20.339845,272.94386
8346000,-15.168998,26.720404,358.56567
8347000,-14.555182,22.221251,298.19076
8348000,-14.185722,23.473969,315.0012
8349000,-12.738961,24.160967,324.22014
8350000,-13.032969,21.490664,288.3869
8351000,-12.975971,21.565386,289.3896
8352000,-14.151216,22.171812,297.52734
8353000,-16.168977,23.666527,317.58518
8354000,-9.0695068,20.213694,271.25102
8355000,-12.054656,22.226378,298.25957
8356000,-11.412437,24.017174,322.29056
8357000,-12.070822,24.548902,329.42592
8358000,-14.155551,23.704207,318.09081
8359000,-16.663955,23.600034,316.69289
8360000,-9.796474,22.086901,296.38791
8361000,-10.078085,19.76127,265.17986
8362000,-19.551685,30.996791,415.95124
8363000,-6.7354171,18.085897,242.69775
8364000,-12.340064,22.713723,304.79934
8365000,-14.409735,20.853915,279.84226
8366000,-18.140099,19.97841,268.0937
8367000,-18.356071,19.827976,266.07501
8368000,-17.430315,22.928062,307.67559
8369000,-12.785044,19.836277,266.18639
8370000,-16.655275,21.796772,292.49461
8371000,-16.664623,22.083098,296.33687
8372000,-13.421648,19.345378,259.59893
8373000,-11.648055,17.720457,237.79385
8374000,-13.559758,20.831294,279.5387
8375000,-10.662709,19.109504,256.43371
8376000,-11.411313,20.677937,277.48077
8377000,-19.621642,28.292259,379.65867
8378000,-13.702119,20.741003,278.32707
8379000,-16.912739,20.898258,280.43731
8380000,-16.689823,17.516955,235.06301
8381000,-15.967109,18.606347,249.68175
8382000,-17.355738,21.758579,291.98209
8383000,-19.467045,22.21472,298.10313
8384000,-18.281422,20.281936,272.16677
8385000,-19.684014,22.678729,304.32974
8386000,-17.778836,22.246234,298.52603
8387000,-14.710393,20.820163,279.38933
8388000,-17.130774,24.987198,335.30748
8389000,-16.677824,27.483988,368.81234
8390000,-12.48264,22.898694,307.28149
8391000,-13.11928,24.319438,326.34669
8392000,-7.1199243,22.804376,306.01582
8393000,-5.0840914,17.407532,233.59465
8394000,-11.544232,25.837464,346.71734
8395000,-10.701407,23.427275,314.37461
8396000,-10.502595,22.033564,295.67217
8397000,-12.794858,21.035747,282.28229
8398000,-11.126254,17.643141,236.75633
8399000,-14.694847,22.012587,295.39067
8400000,-13.582345,23.887324,320.54809
8401000,-9.6498497,19.857469,266.47078
8402000,-8.9708259,20.622648,276.73885
8403000,-14.767439,22.10853,296.67815
8404000,-9.9643379,22.999046,308.62813
8405000,-8.5145675,17.690689,237.39438
8406000,-13.2752,22.923905,307.61981
8407000,-14.046987,22.710182,304.75182
8408000,-17.941902,26.185665,351.38992
8409000,-16.744657,28.248638,379.07331
8410000,-13.455464,29.826895,400.2522
8411000,-9.1918171,24.589664,329.97291
8412000,-6.3161331,23.533036,315.79383
8413000,-9.7239484,26.554517,356.33961
8414000,-11.077099,25.452387,341.54993
8415000,-13.854168,29.818454,400.13894
8416000,-9.2825486,22.718789,304.86731
8417000,-10.096697,21.03411,282.26033
8418000,-10.256694,20.199027,271.0542
8419000,-11.981118,21.066528,282.69534
8420000,-10.736888,18.320009,245.83933
8421000,-15.217732,21.640764,290.40112
8422000,-9.6614594,19.405721,260.40869
8423000,-12.789083,24.391293,327.31093
8424000,-10.868832,19.656547,263.77456
8425000,-12.066466,22.286948,299.07237
8426000,-11.893,22.764678,305.48311
8427000,-9.1443335,22.537304,302.43194
8428000,-14.889444,29.640229,397.74731
8429000,-8.1055685,24.52657,329.12624
8430000,-5.2880655,24.752564,332.15889
8431000,-6.9143686,24.312475,326.25326
8432000,-12.398071,29.854687,400.62516
8433000,-4.6256709,21.679262,290.91773
8434000,-13.113572,26.714485,358.48624
8435000,-4.0579743,17.321896,232.44548
8436000,-15.348231,31.055712,416.74191
8437000,-6.3725561,22.607916,303.37949
8438000,-13.833782,28.330122,380.16675
8439000,-6.2972276,17.237941,231.31888
8440000,-12.683384,22.969149,308.22694
8441000,-8.5204574,16.761196,224.92135
8442000,-17.176849,27.95339,375.11132
8443000,-10.957896,23.972839,321.69563
8444000,-8.9491385,18.785654,252.0879
8445000,-13.553662,23.29616,312.61515
8446000,-13.326039,22.757699,305.38946
8447000,-10.588981,16.976368,227.80879
8448000,-9.8144111,17.937027,240.70003
8449000,-12.601232,20.120554,270.00116
8450000,-16.387738,24.998375,335.45747
8451000,-17.129702,27.662236,371.20428
8452000,-11.731694,23.12384,310.30277
8453000,-8.3869668,18.332807,246.01107
8454000,-7.111847,15.78893,211.87435
8455000,-5.15114,15.251819,204.66676
8456000,-14.121344,21.875762,293.55459
8457000,-13.87693,22.264345,298.76905
8458000,-18.708764,25.859896,347.01836
8459000,-12.727505,21.036826,282.29677
8460000,-11.568033,20.107556,269.82673
8461000,-15.132987,21.778028,292.24309
8462000,-17.34607,20.944851,281.06254
8463000,-14.65326,18.402972,246.95263
8464000,-16.999693,21.249307,285.14808
8465000,-11.825638,16.0577,215.48102
8466000,-11.921691,16.34783,219.37433
8467000,-10.289284,17.283673,231.93257
8468000,-18.332484,22.042522,295.79237
8469000,-22.053052,22.463052,301.43554
8470000,-23.089075,23.683255,317.80966
8471000,-11.690281,18.551545,248.94636
8472000,-15.391619,21.553668,289.23235
8473000,-11.712874,18.977044,254.6562
8474000,-15.23537,20.867471,280.02416
8475000,-25.79673,30.362846,407.44423
8476000,-22.275731,25.057536,336.25136
8477000,-14.66017,18.901861,253.64731
8478000,-14.589093,19.044886,255.56658
8479000,-14.126493,19.598498,262.9956
8480000,-15.145168,21.169331,284.07488
8481000,-13.376611,21.341867,286.39016
8482000,-14.402599,22.417708,300.82705
8483000,-16.241972,26.723327,358.6049
8484000,-12.625508,19.339163,259.51553
8485000,-14.435151,20.113417,269.90538
8486000,-16.464887,20.497964,275.06569
8487000,-13.60828,19.862067,266.53248
8488000,-13.087233,20.653122,277.14778
8489000,-10.102881,19.055564,255.70987
8490000,-15.400089,23.003092,308.68242
8491000,-16.522397,22.942495,307.86926
8492000,-18.282575,22.746405,305.2379
8493000,-13.811336,20.246674,271.69358
8494000,-9.732421,21.190576,284.35996
8495000,-9.5934018,22.142899,297.13934
8496000,-14.411278,26.502706,355.64435
8497000,-10.170191,24.603647,330.16055
8498000,-12.278847,23.618355,316.93874
8499000,-17.76443,26.993169,362.22595
8500000,-12.364911,21.272266,285.45618
8501000,-9.78982,24.924408,334.46489
8502000,-8.1196507,24.4368,327.9216
8503000,-14.573684,27.618353,370.6154
8504000,-5.1241695,17.613206,236.35462
8505000,-11.718261,21.176306,284.16847
8506000,-8.9072303,21.726525,291.55196
8507000,-6.8818629,20.683509,277.55554
8508000,-7.6682472,20.661516,277.26041
8509000,-12.961235,24.177601,324.44336
8510000,-14.29795,26.324301,353.2503
8511000,-9.5734191,22.071724,296.18424
8512000,-12.458155,26.202113,351.61063
8513000,-9.9532298,23.752507,318.73895
8514000,-10.632309,21.894141,293.80122
8515000,-9.3146666,25.628009,343.90664
8516000,-11.988552,32.441762,435.34155
8517000,-11.617332,29.136721,390.99064
8518000,-7.084191,26.356351,353.68038
8519000,-5.1298636,23.329895,313.06786
8520000,-5.0087745,23.532612,315.78815
8521000,-7.6626863,30.126994,404.27929
8522000,-6.4562651,28.199381,378.41232
8523000,-4.5046706,25.072873,336.45717
8524000,-2.0650302,24.947263,334.77159
8525000,1.5288206,24.611379,330.2643
8526000,-4.0513776,31.274067,419.67206
8527000,-2.9839145,29.627405,397.57522
8528000,1.9786391,21.428124,287.54766
8529000,-4.151766,26.159865,351.04371
8530000,-1.8602877,24.722824,331.7598
8531000,-4.1380377,28.625271,384.12741
8532000,-1.6028162,26.592299,356.84661
8533000,-6.4188923,30.612448,410.79368
8534000,-9.6357815,28.899319,387.8049
8535000,-2.0192144,23.310395,312.80617
8536000,-6.093583,29.045024,389.76014
8537000,2.346221,22.146691,297.19024
8538000,-1.2198264,23.332175,313.09845
8539000,-3.4033027,26.208802,351.7004
8540000,1.0494834,25.675557,344.54469
8541000,-0.89346417,27.352654,367.04994
8542000,2.3493507,23.215411,311.53157
8543000,-9.4166619,32.838635,440.66726
8544000,-1.7023736,28.373502,380.74888
8545000,7.9299696,22.173234,297.54642
8546000,3.2145395,23.225965,311.6732
8547000,-1.2907054,23.027312,309.00744
8548000,1.1751297,20.396049,273.69807
8549000,-3.541332,30.443542,408.5271
8550000,-5.5550591,31.501904,422.72944
8551000,-2.6905592,26.135716,350.71964
8552000,-1.3941254,22.965942,308.1839
8553000,-1.1990086,25.383346,340.62346
8554000,4.1877695,19.69334,264.2683
8555000,-1.5488021,21.302228,285.85824
8556000,-0.59125162,24.09576,323.34512
8557000,-3.9117578,26.466287,355.15563
8558000,-1.8302622,20.045076,268.98831
8559000,-2.7391298,24.087473,323.23391
8560000,-6.8215914,28.503037,382.48713
8561000,-4.144225,22.567851,302.84186
8562000,-11.483781,27.72375,372.02974
8563000,-4.5063684,25.621733,343.82242
